sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_LN,sigma_LN,alpha,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
88001,1.29737460522615,0,0.0176944553436128,0,0.0454395798524452,0,12,1.22839968027163,0.934819618712444,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11853375925196,0.115181746189746,721.354823675938,0.587160888503782,0.0493148982830828,-37633.3377037575,-35554.9788498881,-2078.35885386936
89001,1.43842665633472,0,0.0272331458419183,0,0.0428369797191184,0,12,1.2099617269051,1.05526370642119,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.01790285620551,0.0783033320373423,674.72448409535,0.684010326401457,0.0376038017522072,-37535.1845793039,-35528.9560511357,-2006.22852816813
90001,1.4348439876803,0,0.0283502922803582,0,0.0433882443749086,0,12,1.21969519268202,0.968345392836633,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.09224952535723,0.0834902489728501,900.769366673194,0.638762645298227,0.0734806067837898,-37587.5832459344,-35533.4957293491,-2054.0875165853
91001,1.49338734272105,0,0.0373945763183684,0,0.0434895596887978,0,12,1.214653129308,0.748652553330932,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13906152832128,0.0395911410550317,867.984348768368,0.75119800270442,0.0788294444247614,-37581.1244263423,-35509.8916990795,-2071.23272726282
92001,1.4840181613227,0,0.036072550683652,0,0.043360733732134,0,12,1.22092736521033,0.912686980068067,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14267308406222,0.0455608906383435,524.357976252213,0.855272850139425,0.0793964988484892,-37638.0822052915,-35521.7004551652,-2116.38175012625
93001,1.40135426382824,0,0.0298161969985745,0,0.0429548932921992,0,12,1.22096057665353,0.815457158192613,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13966966076334,0.0901711753609833,698.228534124792,0.813222258964105,0.0572290239333846,-37669.5447926545,-35629.4051184764,-2040.13967417807
94001,1.48196634668814,0,0.0363895552009369,0,0.0435578721160045,0,12,1.21039612205523,0.957255049893716,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.1285467639085,0.0656445758823368,95.0567809399216,0.730474623573951,0.0791271391384063,-37604.3273943708,-35540.63207389,-2063.69532048084
95001,1.3917122833825,0,0.0255282034358399,0,0.0416283576288119,0,12,1.22627809439371,0.799826521434045,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0911835125481,0.105508694329532,473.591177724302,0.701444372724447,0.0621522912023205,-37592.595742482,-35638.5080023849,-1954.0877400971
96001,1.45462152869369,0,0.0324718367606131,0,0.0442413768029232,0,12,1.20990965604925,0.965216592412369,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12676296283177,0.0659632967606796,15.7554861158133,0.702360108883732,0.077724027508287,-37559.3062868856,-35458.4071701169,-2100.8991167687
97001,1.37177430623452,0,0.021877408077429,0,0.0426591638669652,0,12,1.2247201190342,1.04076568900133,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13777170048724,0.0925679404790191,19.998395582661,0.61066348640645,0.0563481103943712,-37597.4904647732,-35578.0355278028,-2019.45493697048
98001,1.45171476900912,0,0.0328627393723794,0,0.0433503042923387,0,12,1.22544554168178,0.825447480375506,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.01838111497842,0.0661012054710529,797.453399281949,0.818446458564424,0.032445479534059,-37655.144661386,-35555.9137049848,-2099.23095640121
99001,1.45485732357678,0,0.0322967171260524,0,0.0438367493985972,0,12,1.21265998918115,0.930011319823122,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.17947239282075,0.0706071949532486,928.628263995051,0.794441543771319,0.026133662472551,-37632.7927547115,-35532.2849696535,-2100.50778505794
100001,1.41347262296901,0,0.0276944834647437,0,0.0422749089718476,0,12,1.20643912611925,0.809097956410329,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0663246786861,0.0842400387704041,399.865800025873,0.810078300069008,0.0712461864672525,-37635.0743698453,-35587.2002449087,-2047.87412493667
101001,1.55186689950611,0,0.0306948931313425,0,0.0463101137631885,0,12,1.21259670470196,0.815144881050794,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.03680382377286,0.0739708931006681,740.624461439438,2.05149600181828,0.0415862083170136,-37673.5455344619,-35532.1717169438,-2141.37381751818
102001,1.41392742976557,0,0.0295410628495988,0,0.0425558474289672,0,12,1.22622136542542,0.934672093843546,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13820367168364,0.0750474072095934,731.471286388114,0.758608779207189,0.0589404670192274,-37626.7788521387,-35589.6630895882,-2037.11576255049
103001,1.39549642914838,0,0.0270792091647508,0,0.0439728962404958,0,12,1.22770837046988,1.15024698510013,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12546454331842,0.0775893372973764,889.313073363155,0.664176665243617,0.069538834802171,-37599.5369066939,-35530.162553119,-2069.37435357492
104001,1.38701715455793,0,0.0242774998256614,0,0.043872971954447,0,12,1.21390367224288,0.938105451313249,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14335193773316,0.0738978424946156,308.995712781325,0.723173269338139,0.0671243039785872,-37577.0560291968,-35502.3494742569,-2074.70655493987
105001,1.4673166802886,0,0.0357993556371875,0,0.0431687924849539,0,12,1.21487496465978,0.891993888454358,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12855299084712,0.0655302819659609,378.309511439875,0.765579307272254,0.0794863155354846,-37605.2887917275,-35506.7190067752,-2098.56978495239
106001,1.4837475243858,0,0.0356657160380308,0,0.0432971355702854,0,12,1.2145171701526,0.859325448096125,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12589960830155,0.0663913717932209,608.540180698037,0.80788490603456,0.0791290446055529,-37613.7575729812,-35504.4602568998,-2109.29731608138
107001,1.4813405941899,0,0.0223346137941689,0,0.0424385736904001,0,12,1.22466951573773,0.736125381645793,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11750900653598,0.119253722399157,931.356682325713,0.546580781992505,0.0446725437732302,-37625.6281458602,-35733.3253369435,-1892.30280891672
108001,1.57653535287389,0,0.0318474941280859,0,0.0430347394059339,0,12,1.23249305187467,0.985536366601833,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.00784186430112,0.0787595856376551,901.0492564179,0.50163390626447,0.0230327992113705,-37664.8191985661,-35729.0966792032,-1935.7225193629
109001,1.48417379711161,0,0.0349546845235253,0,0.0445961430757874,0,12,1.21512515619442,0.766216160918197,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05474515322918,0.0693124884457897,998.748266650364,0.52608948207195,0.0583149104894359,-37596.2743040728,-35594.8882490336,-2001.3860550392
110001,1.49204234963509,0,0.0351157815156689,0,0.0446118300420636,0,12,1.22044042744171,0.695174064061402,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14169661376575,0.0599077410093747,870.360613521188,0.614472107230057,0.0705036315133392,-37601.855657085,-35574.6164601945,-2027.23919689053
111001,1.52925528211078,0,0.0359737488666804,0,0.0451186078458513,0,12,1.22376050856257,0.787823131738401,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13673403956507,0.0819206839924505,312.171472003684,0.756593504303412,0.0557662297607813,-37614.0278943958,-35593.6921538802,-2020.33574051567
112001,1.51973832944234,0,0.0370998996826043,0,0.045493199329948,0,12,1.22671924317174,1.12608982236578,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05524578218709,0.0329686463403601,704.196392791346,0.728376325324659,0.0629447805871058,-37641.2619281157,-35559.2984822081,-2081.96344590754
113001,1.47075438291152,0,0.0321173112806106,0,0.0452689317699679,0,12,1.21187137554102,0.961511733151126,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04928520739804,0.0492851252531156,856.204137718305,0.847947472361813,0.0650370770377104,-37602.7279096722,-35476.0574813774,-2126.67042829484
114001,1.47558074492012,0,0.030559983557832,0,0.0459684187401999,0,12,1.21286026619191,0.757160833354628,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05011052110682,0.0670221541577023,578.003631625324,0.795560511344937,0.0635755160065587,-37633.346011472,-35505.3879423338,-2127.95806913816
115001,1.58677268748583,0,0.0344492561993908,0,0.0436974829770921,0,12,1.21935338903802,0.821623794143767,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.16379711054107,0.0904137830288026,767.316429037601,0.756418340866264,0.0369793375260538,-37662.4870840716,-35677.3444444184,-1985.14263965323
116001,1.5460666404258,0,0.026599625717129,0,0.042148322476667,0,12,1.21664977778837,0.76427228025198,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.1516783553344,0.0457436269004236,751.449963427149,0.83400164436333,0.0689033201137738,-37588.0592840806,-35688.9622155634,-1899.09706851725
117001,1.57941112366941,0,0.0336171783578793,0,0.0439657809801931,0,12,1.22746619659302,0.712294170750435,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10988445936112,0.0860826600993209,997.054988192395,0.738078166658696,0.0730911968541092,-37567.7236393448,-35600.4678990924,-1967.25574025241
118001,1.59859096604262,0,0.0366334339610971,0,0.0440159918878388,0,12,1.22128729017904,0.9119297325237,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08627016582184,0.0832627044360053,866.145396698266,0.742324612004651,0.0695520217897676,-37513.6378366715,-35555.8008248885,-1957.83701178304
119001,1.50426745593478,0,0.0389472012416376,0,0.0435555908152646,0,12,1.22175562567468,0.875904263326231,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07644762635825,0.0728038833685311,328.535022214055,0.624521939956217,0.0777396399740476,-37619.8260833915,-35602.0226570976,-2017.80342629384
120001,1.44663875847353,0,0.0286499943072711,0,0.0426295723822509,0,12,1.21333006701373,1.05558257521004,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11218780417154,0.0712654424540522,727.725771861151,0.673418868079594,0.0795546531836792,-37610.6188152036,-35594.8007665658,-2015.81804863773
121001,1.53583717969559,0,0.0247529610538652,0,0.0435408648258523,0,12,1.22998610691933,0.95631489728436,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07379450079307,0.0823276805000096,714.091758592986,0.77151415190668,0.0724577948722809,-37630.0203971414,-35678.7110343065,-1951.30936283494
122001,1.5264191272809,0,0.0238473307036488,0,0.0441093516120211,0,12,1.23644210777642,0.816854081410847,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08260748033367,0.0839625080402685,244.193615042605,0.74178015226058,0.0750874022493053,-37616.3432304203,-35635.9659929509,-1980.3772374694
123001,1.51989687367183,0,0.0225340827354138,0,0.0445898985913932,0,12,1.21857787635414,1.05875680715232,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10455397694591,0.0986828052576692,382.495083031245,0.704767516405345,0.066110182631856,-37613.9987177052,-35617.255566477,-1996.74315122823
124001,1.50598595729196,0,0.0234451426894127,0,0.0437415741433368,0,12,1.22997289285987,0.977172664315321,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10989079939044,0.0999347108955059,823.483874904923,0.712259064386127,0.0642405768007022,-37591.1626692327,-35631.5189082815,-1959.64376095126
125001,1.41326696461998,0,0.0206582010678108,0,0.0437980792817502,0,12,1.21987084423391,0.895056074368917,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07838285477364,0.0885638947874451,563.330208626576,0.628794307939345,0.0721694886699373,-37596.7464737387,-35605.8910084063,-1990.85546533245
126001,1.4498865142679,0,0.0289036615324242,0,0.0446157832963232,0,12,1.23208034147096,1.09226305961362,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07989150030778,0.104795402228523,945.155257126317,0.728625795472027,0.0518316621309919,-37654.7896015072,-35611.4170096882,-2043.37259181898
127001,1.4322179991868,0,0.0231907657541964,0,0.0439765684232162,0,12,1.22158618402464,0.855799860567855,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.06007178683021,0.0243959069996705,761.37253572233,0.87699604468388,0.0702139267949563,-37598.982444111,-35540.5658676841,-2058.41657642684
128001,1.49481964422887,0,0.0362980673698086,0,0.0437337756909636,0,12,1.23236423851648,0.783130520479564,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07989306734259,0.0806425029435437,661.916098417714,0.696189481112257,0.0687668576179852,-37576.8349733732,-35536.3385469749,-2040.49642639825
129001,1.49009668990981,0,0.0356755649157048,0,0.0433148563713598,0,12,1.21625737197665,0.817060826516293,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08666876266774,0.0746178651089925,865.924954414368,0.766225223118794,0.0804803038054759,-37585.5152110375,-35537.8066999319,-2047.70851110558
130001,1.45010127122017,0,0.0265160409303363,0,0.0439321484353435,0,12,1.21245096914252,1.07472995686323,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08337086282722,0.0859002541214041,389.74978660699,0.664445917853236,0.064566864860368,-37583.9179120901,-35538.3977442904,-2045.52016779965
131001,1.4469041781894,0,0.0260882916094972,0,0.0437133122006935,0,12,1.2185886290091,0.874724466315813,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08514276971789,0.0849565972009486,617.522949376144,0.694495588945667,0.0706976693323096,-37587.7373355297,-35540.4018981561,-2047.33543737364
132001,1.45837209208512,0,0.0237141565156531,0,0.0449970172132972,0,12,1.21288168665359,0.813535691732937,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08015234184619,0.0884101969342491,998.800791590475,0.665733607408094,0.0747169124291745,-37605.1764339325,-35543.5638757816,-2061.61255815089
133001,1.48409899141472,0,0.0309625260874585,0,0.0445837112960206,0,12,1.21706800050343,1.00334059440202,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10431430717293,0.0872049576472442,922.953889099881,0.748739581152903,0.0703990628985016,-37646.5552648128,-35572.5037979648,-2074.05146684806
134001,1.45005744634818,0,0.0261315029008655,0,0.0445599767394212,0,12,1.20237821088866,0.987915795847634,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08005395402229,0.0865274879018589,876.380666368641,0.64424638776055,0.0693621889257624,-37554.4677751852,-35504.8694927365,-2049.59828244873
135001,1.4327061566262,0,0.0242387221201729,0,0.0439707254827499,0,12,1.21841474739426,0.865064240393442,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07747391990391,0.0848026652451417,246.352274226956,0.667539731414516,0.0699497784451949,-37566.7591269192,-35534.9699755918,-2031.78915132733
136001,1.43041388456019,0,0.0245906555379434,0,0.0438303973224284,0,12,1.20673496496277,0.659753868243409,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07697112953482,0.0845089210452324,219.610737659969,0.670914558589434,0.073708450090791,-37586.5847442854,-35538.7472135382,-2047.8375307472
137001,1.41737521734634,0,0.02353456508184,0,0.0436872684926319,0,12,1.21796544075904,1.00922241850321,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07620253588078,0.0798743525388463,346.848421008326,0.749077739676006,0.0695459094731581,-37636.4107698325,-35559.2939381959,-2077.11683163659
138001,1.47075148759645,0,0.0288347387662184,0,0.0443891308256725,0,12,1.211477204587,0.889187153237369,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13812171512693,0.0599722708279024,836.735583283007,0.745547431301982,0.0825362835883387,-37609.1632171361,-35528.6627140579,-2080.5005030781
139001,1.46522044397388,0,0.0164222649795167,0,0.0449476100710804,0,12,1.2179717581972,0.920678649273791,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04165101061494,0.0659512066276127,62.571604619734,0.668958985777316,0.0655121684566356,-37590.1184483365,-35589.8169582477,-2000.30149008879
140001,1.44029369169394,0,0.03232736840604,0,0.0442255693833427,0,12,1.2068482490239,0.895082415957998,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.09229755057299,0.0942469858469306,27.3861277382823,0.805633453321669,0.0638266361218667,-37597.9831697014,-35494.765612935,-2103.21755676643
141001,1.45957008490599,0,0.0170489706089768,0,0.0442757003678432,0,12,1.22200120767371,0.801039410441403,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04778121917989,0.0363074515095435,332.671581418254,0.641240981950211,0.073348968853375,-37610.6904242283,-35637.9418446538,-1972.74857957447
142001,1.45231481889628,0,0.015944982007555,0,0.0436233413415457,0,12,1.22152306088634,0.852850950972689,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05104471980964,0.0293539702869935,26.7199348891154,0.703838815858222,0.0576553831679756,-37538.7542959653,-35553.3600225095,-1985.39427345583
143001,1.43078966703484,0,0.0165362860775301,0,0.0437336138296039,0,12,1.22394796350861,0.721047044588988,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04914309695857,0.0313245196661462,620.774760725908,0.599111053133819,0.0604607826183573,-37593.1716291486,-35598.0903298331,-1995.08129931548
144001,1.51517308693597,0,0.0327899946435169,0,0.0436325538412508,0,12,1.22640296570758,0.8763130444805,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05704464538662,0.0363961443020393,716.252436162904,0.739921972638074,0.0793171558369977,-37630.298633349,-35668.4072467378,-1961.89138661126
145001,1.37184157109851,0,0.0224516832978415,0,0.0430549450643599,0,12,1.22471076941251,0.890830489977013,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.06709388716897,0.0763223017073513,861.575000477024,0.772822927903349,0.0753354307607421,-37671.0027659054,-35587.3940567528,-2083.60870915265
146001,1.44148845951308,0,0.0181339765831388,0,0.0436698988462206,0,12,1.22123990016819,0.817972801551856,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05615847986423,0.0263413217756256,51.0654033860192,0.672838739855809,0.0679743447809401,-37632.6950719862,-35632.8771705516,-1999.81790143462
147001,1.54587130285159,0,0.0406000797768026,0,0.041028788400193,0,12,1.22518456243853,0.738398629807898,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.1515336361628,0.0687169331800464,960.830633272417,0.696398118553931,0.0627885175701362,-37611.7353803538,-35657.8964586588,-1953.83892169508
148001,1.54732557445853,0,0.0391398782997228,0,0.0414704388284608,0,12,1.22895768789967,0.7943205689837,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.1515336361628,0.0687169331800464,449.717124202289,0.730678558093566,0.0634863112403818,-37625.4412312896,-35649.3069293501,-1976.13430193956
149001,1.44370453954014,0,0.029595271929016,0,0.0419590217564409,0,12,1.22782049084104,0.936289754794567,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04681318384111,0.0497968408805396,831.882611615583,0.859243978385477,0.0646192296901546,-37632.3268009815,-35573.4943348627,-2058.8324661188
150001,1.48167705192989,0,0.0295334550539827,0,0.0438714032034534,0,12,1.21513225061866,0.850340841623922,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10310835589474,0.0841427870479778,782.798480847851,0.887023568087986,0.0732745511310815,-37548.7523826916,-35505.1284377083,-2043.62394498333
151001,1.45923320972881,0,0.0280246559395121,0,0.0443040894112662,0,12,1.21912711651722,0.912939842125649,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11006572288105,0.0871587196528068,969.377602590248,0.843669604525899,0.0715027088674147,-37588.6604420934,-35515.2626754555,-2073.39776663782
152001,1.47784508615301,0,0.0298370863888838,0,0.0440820761112448,0,12,1.21116178180852,0.92013029364512,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05235121369523,0.0365703193605327,474.713408271782,0.907527361421572,0.0734131946799174,-37622.7579458136,-35556.7679994392,-2065.98994637437
153001,1.46325011565248,0,0.0310817956631202,0,0.0439844609720849,0,12,1.20605134239013,0.740286531663804,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.09372080528198,0.0847876208931632,334.170317044481,0.8759606840793,0.0676925548087433,-37616.4015043929,-35510.6016672559,-2105.79983713695
154001,1.43995149189022,0,0.030580710930082,0,0.0435437552836268,0,12,1.20438191458622,1.07892462369037,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.09188170638398,0.087127533972911,252.56359227933,0.887029840351534,0.0694123279163262,-37632.2577876425,-35511.2696025677,-2120.98818507481
155001,1.44376337176016,0,0.0292502280801992,0,0.0423872356193075,0,12,1.22014348210514,1.19191661208822,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04882399839344,0.0388827651709271,972.550880629569,0.713419888480189,0.0644558233067347,-37632.8539845163,-35603.0053824797,-2029.84860203658
156001,1.64503055606891,0,0.0371222703891069,0,0.0423684766396702,0,12,1.23117671739469,0.782639459282773,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10955387174821,0.0876823775820571,250.739504769444,0.657474546183331,0.0600329966414748,-37635.2137873434,-35742.9597744752,-1892.25401286815
157001,1.44252420403807,0,0.0299780403519339,0,0.0431649546319129,0,12,1.22473255862262,0.82829302219023,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08672857041532,0.0877244922970944,510.972975660116,0.718611784652692,0.0596897412315523,-37635.0973410616,-35644.9690678693,-1990.12827319229
158001,1.64717953816112,0,0.0356778242827106,0,0.0416448669115093,0,12,1.23038051373975,0.642693475562745,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10479358106549,0.0853606051499608,172.33314383775,0.726704257345102,0.0692475892923907,-37610.0600712936,-35745.7418614358,-1864.31820985778
159001,1.52349045820309,0,0.0381333639627557,0,0.0420523699724208,0,12,1.22435892364879,0.737120526114994,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12507713951385,0.0687169331800464,632.678166474216,0.672183534881057,0.0761725206307429,-37617.0917477039,-35637.7348449473,-1979.35690275667
160001,1.53362412002008,0,0.0364707845431722,0,0.0432920961816781,0,12,1.21749815309921,0.767327275446114,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12507713951385,0.0687169331800464,327.463132818229,0.61084286628854,0.0845253798954852,-37554.6213494065,-35575.3150541165,-1979.30629529006
